snapshot_date,forecast_date,queue,demand
06/06/2026,25/01/2027,retentions,5881
06/06/2026,01/02/2027,retentions,5810
06/06/2026,08/02/2027,retentions,5462
06/06/2026,15/02/2027,retentions,5662
06/06/2026,22/02/2027,retentions,5638
06/06/2026,01/03/2027,retentions,5693
06/06/2026,08/03/2027,retentions,5724
06/06/2026,15/03/2027,retentions,5887
06/06/2026,22/03/2027,retentions,5449
06/06/2026,29/03/2027,retentions,5498
06/06/2026,05/04/2027,retentions,5531
06/06/2026,12/04/2027,retentions,5767
06/06/2026,19/04/2027,retentions,5714
06/06/2026,26/04/2027,retentions,5609
06/06/2026,04/05/2026,sales,10592
06/06/2026,11/05/2026,sales,10865
06/06/2026,18/05/2026,sales,10756
06/06/2026,25/05/2026,sales,9775
06/06/2026,01/06/2026,sales,10989
06/06/2026,08/06/2026,sales,11730
06/06/2026,15/06/2026,sales,11443
06/06/2026,22/06/2026,sales,10819
06/06/2026,29/06/2026,sales,9402
06/06/2026,06/07/2026,sales,9172
06/06/2026,13/07/2026,sales,10152
06/06/2026,20/07/2026,sales,10783
06/06/2026,27/07/2026,sales,10746
06/06/2026,03/08/2026,sales,9924
06/06/2026,10/08/2026,sales,11263
06/06/2026,17/08/2026,sales,10684
06/06/2026,24/08/2026,sales,10950
06/06/2026,31/08/2026,sales,11492
06/06/2026,07/09/2026,sales,10731
06/06/2026,14/09/2026,sales,11078
06/06/2026,21/09/2026,sales,10057
06/06/2026,28/09/2026,sales,10204
06/06/2026,05/10/2026,sales,10378
06/06/2026,12/10/2026,sales,11637
06/06/2026,19/10/2026,sales,11354
06/06/2026,26/10/2026,sales,12409
06/06/2026,02/11/2026,sales,12962
06/06/2026,09/11/2026,sales,13397
06/06/2026,16/11/2026,sales,13079
06/06/2026,23/11/2026,sales,12929
06/06/2026,30/11/2026,sales,13694
06/06/2026,07/12/2026,sales,13481
06/06/2026,14/12/2026,sales,13101
06/06/2026,21/12/2026,sales,12279
06/06/2026,28/12/2026,sales,11563
06/06/2026,04/01/2027,sales,10972
06/06/2026,11/01/2027,sales,12090
06/06/2026,18/01/2027,sales,12447
06/06/2026,25/01/2027,sales,12249
06/06/2026,01/02/2027,sales,11149
06/06/2026,08/02/2027,sales,12533
06/06/2026,15/02/2027,sales,11342
06/06/2026,22/02/2027,sales,10487
06/06/2026,01/03/2027,sales,11314
06/06/2026,08/03/2027,sales,11260
06/06/2026,15/03/2027,sales,11028
06/06/2026,22/03/2027,sales,12080
06/06/2026,29/03/2027,sales,12060
06/06/2026,05/04/2027,sales,12109
06/06/2026,12/04/2027,sales,12079
06/06/2026,19/04/2027,sales,11322
06/06/2026,26/04/2027,sales,11498
06/06/2026,04/05/2026,billing,15606
06/06/2026,11/05/2026,billing,16244
06/06/2026,18/05/2026,billing,16243
06/06/2026,25/05/2026,billing,15813
06/06/2026,01/06/2026,billing,15937
06/06/2026,08/06/2026,billing,14430
06/06/2026,15/06/2026,billing,14797
06/06/2026,22/06/2026,billing,15869
06/06/2026,29/06/2026,billing,18826
06/06/2026,06/07/2026,billing,16206
06/06/2026,13/07/2026,billing,14452
06/06/2026,20/07/2026,billing,12869
06/06/2026,27/07/2026,billing,12615
06/06/2026,03/08/2026,billing,13642
06/06/2026,10/08/2026,billing,14928
06/06/2026,17/08/2026,billing,15828
06/06/2026,24/08/2026,billing,15729
06/06/2026,31/08/2026,billing,16206
06/06/2026,07/09/2026,billing,15158
06/06/2026,14/09/2026,billing,15437
06/06/2026,21/09/2026,billing,14163
06/06/2026,28/09/2026,billing,15040
06/06/2026,05/10/2026,billing,14481
06/06/2026,12/10/2026,billing,15077
06/06/2026,19/10/2026,billing,15396
06/06/2026,26/10/2026,billing,15655
06/06/2026,02/11/2026,billing,15051
06/06/2026,09/11/2026,billing,14957
06/06/2026,16/11/2026,billing,16145
06/06/2026,23/11/2026,billing,16959
06/06/2026,30/11/2026,billing,18718
06/06/2026,07/12/2026,billing,18129
06/06/2026,14/12/2026,billing,18074
06/06/2026,21/12/2026,billing,16289
06/06/2026,28/12/2026,billing,16251
06/06/2026,04/01/2027,billing,16853
06/06/2026,11/01/2027,billing,17227
06/06/2026,18/01/2027,billing,18537
06/06/2026,25/01/2027,billing,15624
06/06/2026,01/02/2027,billing,14687
06/06/2026,08/02/2027,billing,14713
06/06/2026,15/02/2027,billing,16078
06/06/2026,22/02/2027,billing,14774
06/06/2026,01/03/2027,billing,16170
06/06/2026,08/03/2027,billing,15793
06/06/2026,15/03/2027,billing,15257
06/06/2026,22/03/2027,billing,15142
06/06/2026,29/03/2027,billing,15494
06/06/2026,05/04/2027,billing,15253
06/06/2026,12/04/2027,billing,15308
06/06/2026,19/04/2027,billing,14550
06/06/2026,26/04/2027,billing,15458
06/06/2026,04/05/2026,complaints,4106
06/06/2026,11/05/2026,complaints,3585
06/06/2026,18/05/2026,complaints,3491
06/06/2026,25/05/2026,complaints,3368
06/06/2026,01/06/2026,complaints,3368
06/06/2026,08/06/2026,complaints,3390
06/06/2026,15/06/2026,complaints,3780
06/06/2026,22/06/2026,complaints,3987
06/06/2026,29/06/2026,complaints,4070
06/06/2026,06/07/2026,complaints,4196
06/06/2026,13/07/2026,complaints,3578
06/06/2026,20/07/2026,complaints,3382
06/06/2026,27/07/2026,complaints,3347
06/06/2026,03/08/2026,complaints,3748
06/06/2026,10/08/2026,complaints,3455
06/06/2026,17/08/2026,complaints,3709
06/06/2026,24/08/2026,complaints,3316
06/06/2026,31/08/2026,complaints,3553
06/06/2026,07/09/2026,complaints,3737
06/06/2026,14/09/2026,complaints,3916
06/06/2026,21/09/2026,complaints,3953
06/06/2026,28/09/2026,complaints,4013
06/06/2026,05/10/2026,complaints,4262
06/06/2026,12/10/2026,complaints,4040
06/06/2026,19/10/2026,complaints,4109
06/06/2026,26/10/2026,complaints,4268
06/06/2026,02/11/2026,complaints,4433
06/06/2026,09/11/2026,complaints,3846
06/06/2026,16/11/2026,complaints,4040
06/06/2026,23/11/2026,complaints,3949
06/06/2026,30/11/2026,complaints,4288
06/06/2026,07/12/2026,complaints,4536
06/06/2026,14/12/2026,complaints,4493
06/06/2026,21/12/2026,complaints,4092
06/06/2026,28/12/2026,complaints,4231
06/06/2026,04/01/2027,complaints,4340
06/06/2026,11/01/2027,complaints,4100
06/06/2026,18/01/2027,complaints,3812
06/06/2026,25/01/2027,complaints,3698
06/06/2026,01/02/2027,complaints,3889
06/06/2026,08/02/2027,complaints,3723
06/06/2026,15/02/2027,complaints,3913
06/06/2026,22/02/2027,complaints,3769
06/06/2026,01/03/2027,complaints,3764
06/06/2026,08/03/2027,complaints,3818
06/06/2026,15/03/2027,complaints,4001
06/06/2026,22/03/2027,complaints,4076
06/06/2026,29/03/2027,complaints,4242
06/06/2026,05/04/2027,complaints,4526
06/06/2026,12/04/2027,complaints,4222
06/06/2026,19/04/2027,complaints,4266
06/06/2026,26/04/2027,complaints,3633
06/06/2026,04/05/2026,retentions,5592
06/06/2026,11/05/2026,retentions,5575
06/06/2026,18/05/2026,retentions,5758
06/06/2026,25/05/2026,retentions,5852
06/06/2026,01/06/2026,retentions,5595
06/06/2026,08/06/2026,retentions,5362
06/06/2026,15/06/2026,retentions,5706
06/06/2026,22/06/2026,retentions,5356
06/06/2026,29/06/2026,retentions,5402
06/06/2026,06/07/2026,retentions,5546
06/06/2026,13/07/2026,retentions,5270
06/06/2026,20/07/2026,retentions,5149
06/06/2026,27/07/2026,retentions,4941
06/06/2026,03/08/2026,retentions,5218
06/06/2026,10/08/2026,retentions,5693
06/06/2026,17/08/2026,retentions,5996
06/06/2026,24/08/2026,retentions,5851
06/06/2026,31/08/2026,retentions,5593
06/06/2026,07/09/2026,retentions,5185
06/06/2026,14/09/2026,retentions,5452
06/06/2026,21/09/2026,retentions,5262
06/06/2026,28/09/2026,retentions,5508
06/06/2026,05/10/2026,retentions,5643
06/06/2026,12/10/2026,retentions,5705
06/06/2026,19/10/2026,retentions,5664
06/06/2026,26/10/2026,retentions,5434
06/06/2026,02/11/2026,retentions,5364
06/06/2026,09/11/2026,retentions,5267
06/06/2026,16/11/2026,retentions,5897
06/06/2026,23/11/2026,retentions,6074
06/06/2026,30/11/2026,retentions,6745
06/06/2026,07/12/2026,retentions,6748
06/06/2026,14/12/2026,retentions,6767
06/06/2026,21/12/2026,retentions,6023
06/06/2026,28/12/2026,retentions,5502
06/06/2026,04/01/2027,retentions,5671
06/06/2026,11/01/2027,retentions,5864
06/06/2026,18/01/2027,retentions,5978
06/06/2026,25/01/2027,retentions,5794
06/06/2026,01/02/2027,retentions,5628
06/06/2026,08/02/2027,retentions,5496
06/06/2026,15/02/2027,retentions,5783
06/06/2026,22/02/2027,retentions,5754
06/06/2026,01/03/2027,retentions,5827
06/06/2026,08/03/2027,retentions,5720
06/06/2026,15/03/2027,retentions,5871
06/06/2026,22/03/2027,retentions,5425
06/06/2026,29/03/2027,retentions,5542
06/06/2026,05/04/2027,retentions,5601
06/06/2026,12/04/2027,retentions,5684
06/06/2026,19/04/2027,retentions,5869
06/06/2026,26/04/2027,retentions,5661
06/06/2026,04/05/2026,sales,10638
06/06/2026,11/05/2026,sales,11269
06/06/2026,18/05/2026,sales,10815
06/06/2026,25/05/2026,sales,9927
06/06/2026,01/06/2026,sales,10534
06/06/2026,08/06/2026,sales,11504
06/06/2026,15/06/2026,sales,10812
06/06/2026,22/06/2026,sales,10307
06/06/2026,29/06/2026,sales,9132
06/06/2026,06/07/2026,sales,9282
06/06/2026,13/07/2026,sales,10306
06/06/2026,20/07/2026,sales,10836
06/06/2026,27/07/2026,sales,10619
06/06/2026,03/08/2026,sales,10241
06/06/2026,10/08/2026,sales,11252
06/06/2026,17/08/2026,sales,11060
06/06/2026,24/08/2026,sales,11405
06/06/2026,31/08/2026,sales,11406
06/06/2026,07/09/2026,sales,10761
06/06/2026,14/09/2026,sales,10287
06/06/2026,21/09/2026,sales,10039
06/06/2026,28/09/2026,sales,10858
06/06/2026,05/10/2026,sales,9886
06/06/2026,12/10/2026,sales,11059
06/06/2026,19/10/2026,sales,12018
06/06/2026,26/10/2026,sales,12151
06/06/2026,02/11/2026,sales,12571
06/06/2026,09/11/2026,sales,13421
06/06/2026,16/11/2026,sales,13772
06/06/2026,23/11/2026,sales,13418
06/06/2026,30/11/2026,sales,13833
06/06/2026,07/12/2026,sales,13665
06/06/2026,14/12/2026,sales,12894
06/06/2026,21/12/2026,sales,12412
06/06/2026,28/12/2026,sales,11642
06/06/2026,04/01/2027,sales,11173
06/06/2026,11/01/2027,sales,11796
06/06/2026,18/01/2027,sales,12199
06/06/2026,25/01/2027,sales,12128
06/06/2026,01/02/2027,sales,11293
06/06/2026,08/02/2027,sales,11791
06/06/2026,15/02/2027,sales,11391
06/06/2026,22/02/2027,sales,10945
06/06/2026,01/03/2027,sales,11271
06/06/2026,08/03/2027,sales,10855
06/06/2026,15/03/2027,sales,11641
06/06/2026,22/03/2027,sales,11900
06/06/2026,29/03/2027,sales,12299
06/06/2026,05/04/2027,sales,12252
06/06/2026,12/04/2027,sales,11757
06/06/2026,19/04/2027,sales,11451
06/06/2026,26/04/2027,sales,11712
07/06/2026,04/05/2026,billing,15152
07/06/2026,11/05/2026,billing,16193
07/06/2026,18/05/2026,billing,16949
07/06/2026,25/05/2026,billing,15926
07/06/2026,01/06/2026,billing,15570
07/06/2026,08/06/2026,billing,16373
07/06/2026,15/06/2026,billing,14953
07/06/2026,22/06/2026,billing,15804
07/06/2026,29/06/2026,billing,17224
07/06/2026,06/07/2026,billing,15803
07/06/2026,13/07/2026,billing,14028
07/06/2026,20/07/2026,billing,12771
07/06/2026,27/07/2026,billing,11982
07/06/2026,03/08/2026,billing,13301
07/06/2026,10/08/2026,billing,15755
07/06/2026,17/08/2026,billing,15735
07/06/2026,24/08/2026,billing,15680
07/06/2026,31/08/2026,billing,16031
07/06/2026,07/09/2026,billing,15418
07/06/2026,14/09/2026,billing,15983
07/06/2026,21/09/2026,billing,14488
07/06/2026,28/09/2026,billing,14974
07/06/2026,05/10/2026,billing,14110
07/06/2026,12/10/2026,billing,15153
07/06/2026,19/10/2026,billing,14896
07/06/2026,26/10/2026,billing,15357
07/06/2026,02/11/2026,billing,15205
07/06/2026,09/11/2026,billing,14860
07/06/2026,16/11/2026,billing,15087
07/06/2026,23/11/2026,billing,17094
07/06/2026,30/11/2026,billing,19274
07/06/2026,07/12/2026,billing,18459
07/06/2026,14/12/2026,billing,17883
07/06/2026,21/12/2026,billing,16421
07/06/2026,28/12/2026,billing,17119
07/06/2026,04/01/2027,billing,16831
07/06/2026,11/01/2027,billing,17099
07/06/2026,18/01/2027,billing,15830
07/06/2026,25/01/2027,billing,16106
07/06/2026,01/02/2027,billing,15575
07/06/2026,08/02/2027,billing,14966
07/06/2026,15/02/2027,billing,15577
07/06/2026,22/02/2027,billing,14817
07/06/2026,01/03/2027,billing,16182
07/06/2026,08/03/2027,billing,15759
07/06/2026,15/03/2027,billing,15239
07/06/2026,22/03/2027,billing,14946
07/06/2026,29/03/2027,billing,15661
07/06/2026,05/04/2027,billing,15421
07/06/2026,12/04/2027,billing,15517
07/06/2026,19/04/2027,billing,15975
07/06/2026,26/04/2027,billing,15622
07/06/2026,04/05/2026,complaints,4119
07/06/2026,11/05/2026,complaints,3735
07/06/2026,18/05/2026,complaints,3401
07/06/2026,25/05/2026,complaints,3429
07/06/2026,01/06/2026,complaints,3622
07/06/2026,08/06/2026,complaints,3677
07/06/2026,15/06/2026,complaints,3861
07/06/2026,22/06/2026,complaints,3966
07/06/2026,29/06/2026,complaints,4042
07/06/2026,06/07/2026,complaints,4035
07/06/2026,13/07/2026,complaints,3524
07/06/2026,20/07/2026,complaints,3104
07/06/2026,27/07/2026,complaints,3198
07/06/2026,03/08/2026,complaints,3384
07/06/2026,10/08/2026,complaints,3472
07/06/2026,17/08/2026,complaints,3585
07/06/2026,24/08/2026,complaints,3539
07/06/2026,31/08/2026,complaints,3517
07/06/2026,07/09/2026,complaints,3467
07/06/2026,14/09/2026,complaints,3789
07/06/2026,21/09/2026,complaints,3998
07/06/2026,28/09/2026,complaints,3955
07/06/2026,05/10/2026,complaints,4344
07/06/2026,12/10/2026,complaints,4131
07/06/2026,19/10/2026,complaints,4151
07/06/2026,26/10/2026,complaints,4220
07/06/2026,02/11/2026,complaints,4355
07/06/2026,09/11/2026,complaints,4043
07/06/2026,16/11/2026,complaints,3819
07/06/2026,23/11/2026,complaints,4001
07/06/2026,30/11/2026,complaints,4374
07/06/2026,07/12/2026,complaints,4805
07/06/2026,14/12/2026,complaints,4499
07/06/2026,21/12/2026,complaints,4112
07/06/2026,28/12/2026,complaints,4165
07/06/2026,04/01/2027,complaints,4208
07/06/2026,11/01/2027,complaints,3933
07/06/2026,18/01/2027,complaints,3893
07/06/2026,25/01/2027,complaints,3823
07/06/2026,01/02/2027,complaints,3902
07/06/2026,08/02/2027,complaints,3855
07/06/2026,15/02/2027,complaints,4038
07/06/2026,22/02/2027,complaints,3714
07/06/2026,01/03/2027,complaints,3802
07/06/2026,08/03/2027,complaints,4025
07/06/2026,15/03/2027,complaints,4238
07/06/2026,22/03/2027,complaints,4146
07/06/2026,29/03/2027,complaints,4298
07/06/2026,05/04/2027,complaints,4564
07/06/2026,12/04/2027,complaints,4020
07/06/2026,19/04/2027,complaints,3916
07/06/2026,26/04/2027,complaints,3612
07/06/2026,04/05/2026,retentions,5619
07/06/2026,11/05/2026,retentions,5798
07/06/2026,18/05/2026,retentions,5862
07/06/2026,25/05/2026,retentions,5588
07/06/2026,01/06/2026,retentions,5658
07/06/2026,08/06/2026,retentions,5388
07/06/2026,15/06/2026,retentions,5736
07/06/2026,22/06/2026,retentions,5395
07/06/2026,29/06/2026,retentions,5356
07/06/2026,06/07/2026,retentions,5303
07/06/2026,13/07/2026,retentions,5362
07/06/2026,20/07/2026,retentions,4869
07/06/2026,27/07/2026,retentions,4832
07/06/2026,03/08/2026,retentions,5147
07/06/2026,10/08/2026,retentions,5599
07/06/2026,17/08/2026,retentions,6098
07/06/2026,24/08/2026,retentions,5825
07/06/2026,31/08/2026,retentions,5597
07/06/2026,07/09/2026,retentions,5144
07/06/2026,14/09/2026,retentions,5395
07/06/2026,21/09/2026,retentions,5230
07/06/2026,28/09/2026,retentions,5374
07/06/2026,05/10/2026,retentions,5762
07/06/2026,12/10/2026,retentions,5619
07/06/2026,19/10/2026,retentions,5680
07/06/2026,26/10/2026,retentions,5347
07/06/2026,02/11/2026,retentions,5341
07/06/2026,09/11/2026,retentions,5299
07/06/2026,16/11/2026,retentions,5856
07/06/2026,23/11/2026,retentions,5997
07/06/2026,30/11/2026,retentions,6627
07/06/2026,07/12/2026,retentions,6888
07/06/2026,14/12/2026,retentions,6775
07/06/2026,21/12/2026,retentions,5959
07/06/2026,28/12/2026,retentions,5551
07/06/2026,04/01/2027,retentions,5620
07/06/2026,11/01/2027,retentions,5813
07/06/2026,18/01/2027,retentions,6023
07/06/2026,25/01/2027,retentions,5804
07/06/2026,01/02/2027,retentions,6174
07/06/2026,08/02/2027,retentions,5449
07/06/2026,15/02/2027,retentions,5858
07/06/2026,22/02/2027,retentions,5808
07/06/2026,01/03/2027,retentions,5780
07/06/2026,08/03/2027,retentions,5926
07/06/2026,15/03/2027,retentions,5844
07/06/2026,22/03/2027,retentions,5367
07/06/2026,29/03/2027,retentions,5508
07/06/2026,05/04/2027,retentions,5620
07/06/2026,12/04/2027,retentions,5679
07/06/2026,19/04/2027,retentions,5841
07/06/2026,26/04/2027,retentions,5870
07/06/2026,04/05/2026,sales,10247
07/06/2026,11/05/2026,sales,10725
07/06/2026,18/05/2026,sales,11230
07/06/2026,25/05/2026,sales,10073
07/06/2026,01/06/2026,sales,11587
07/06/2026,08/06/2026,sales,11441
07/06/2026,15/06/2026,sales,10804
07/06/2026,22/06/2026,sales,9539
07/06/2026,29/06/2026,sales,9946
07/06/2026,06/07/2026,sales,8783
07/06/2026,13/07/2026,sales,10163
07/06/2026,20/07/2026,sales,10870
07/06/2026,27/07/2026,sales,10518
07/06/2026,03/08/2026,sales,10499
07/06/2026,10/08/2026,sales,11213
07/06/2026,17/08/2026,sales,10951
07/06/2026,24/08/2026,sales,10696
07/06/2026,31/08/2026,sales,11005
07/06/2026,07/09/2026,sales,10765
07/06/2026,14/09/2026,sales,10591
07/06/2026,21/09/2026,sales,10272
07/06/2026,28/09/2026,sales,10311
07/06/2026,05/10/2026,sales,10174
07/06/2026,12/10/2026,sales,11453
07/06/2026,19/10/2026,sales,10983
07/06/2026,26/10/2026,sales,12737
07/06/2026,02/11/2026,sales,13163
07/06/2026,09/11/2026,sales,13777
07/06/2026,16/11/2026,sales,13210
07/06/2026,23/11/2026,sales,13318
07/06/2026,30/11/2026,sales,13907
07/06/2026,07/12/2026,sales,13383
07/06/2026,14/12/2026,sales,13561
07/06/2026,21/12/2026,sales,11662
07/06/2026,28/12/2026,sales,11582
07/06/2026,04/01/2027,sales,10957
07/06/2026,11/01/2027,sales,12267
07/06/2026,18/01/2027,sales,12219
07/06/2026,25/01/2027,sales,12338
07/06/2026,01/02/2027,sales,12024
07/06/2026,08/02/2027,sales,11549
07/06/2026,15/02/2027,sales,11140
07/06/2026,22/02/2027,sales,10884
07/06/2026,01/03/2027,sales,10308
07/06/2026,08/03/2027,sales,11303
07/06/2026,15/03/2027,sales,12190
07/06/2026,22/03/2027,sales,12156
07/06/2026,29/03/2027,sales,12047
07/06/2026,05/04/2027,sales,11910
07/06/2026,12/04/2027,sales,12193
07/06/2026,19/04/2027,sales,11397
07/06/2026,26/04/2027,sales,11866
07/06/2026,04/05/2026,billing,14935
07/06/2026,11/05/2026,billing,16411
07/06/2026,18/05/2026,billing,16268
07/06/2026,25/05/2026,billing,15499
07/06/2026,01/06/2026,billing,15549
07/06/2026,08/06/2026,billing,14864
07/06/2026,15/06/2026,billing,15324
07/06/2026,22/06/2026,billing,15562
07/06/2026,29/06/2026,billing,17363
07/06/2026,06/07/2026,billing,15522
07/06/2026,13/07/2026,billing,14466
07/06/2026,20/07/2026,billing,12639
07/06/2026,27/07/2026,billing,12874
07/06/2026,03/08/2026,billing,13379
07/06/2026,10/08/2026,billing,14849
07/06/2026,17/08/2026,billing,15736
07/06/2026,24/08/2026,billing,15520
07/06/2026,31/08/2026,billing,15707
07/06/2026,07/09/2026,billing,15354
07/06/2026,14/09/2026,billing,15921
07/06/2026,21/09/2026,billing,14969
07/06/2026,28/09/2026,billing,15004
07/06/2026,05/10/2026,billing,14829
07/06/2026,12/10/2026,billing,15570
07/06/2026,19/10/2026,billing,15424
07/06/2026,26/10/2026,billing,15619
07/06/2026,02/11/2026,billing,15038
07/06/2026,09/11/2026,billing,15267
07/06/2026,16/11/2026,billing,15994
07/06/2026,23/11/2026,billing,16816
07/06/2026,30/11/2026,billing,18951
07/06/2026,07/12/2026,billing,18718
07/06/2026,14/12/2026,billing,17258
07/06/2026,21/12/2026,billing,15718
07/06/2026,28/12/2026,billing,16375
07/06/2026,04/01/2027,billing,17067
07/06/2026,11/01/2027,billing,17154
07/06/2026,18/01/2027,billing,16771
07/06/2026,25/01/2027,billing,16111
07/06/2026,01/02/2027,billing,15194
07/06/2026,08/02/2027,billing,15014
07/06/2026,15/02/2027,billing,15755
07/06/2026,22/02/2027,billing,16983
07/06/2026,01/03/2027,billing,15930
07/06/2026,08/03/2027,billing,14980
07/06/2026,15/03/2027,billing,15558
07/06/2026,22/03/2027,billing,14763
07/06/2026,29/03/2027,billing,15314
07/06/2026,05/04/2027,billing,15529
07/06/2026,12/04/2027,billing,15296
07/06/2026,19/04/2027,billing,15818
07/06/2026,26/04/2027,billing,15607
07/06/2026,04/05/2026,complaints,4187
07/06/2026,11/05/2026,complaints,3835
07/06/2026,18/05/2026,complaints,3507
07/06/2026,25/05/2026,complaints,3159
07/06/2026,01/06/2026,complaints,3535
07/06/2026,08/06/2026,complaints,3703
07/06/2026,15/06/2026,complaints,3979
07/06/2026,22/06/2026,complaints,4024
07/06/2026,29/06/2026,complaints,4046
07/06/2026,06/07/2026,complaints,4101
07/06/2026,13/07/2026,complaints,3729
07/06/2026,20/07/2026,complaints,3255
07/06/2026,27/07/2026,complaints,3120
07/06/2026,03/08/2026,complaints,3493
07/06/2026,10/08/2026,complaints,3298
07/06/2026,17/08/2026,complaints,3561
07/06/2026,24/08/2026,complaints,3380
07/06/2026,31/08/2026,complaints,3635
07/06/2026,07/09/2026,complaints,3611
07/06/2026,14/09/2026,complaints,3846
07/06/2026,21/09/2026,complaints,3884
07/06/2026,28/09/2026,complaints,4087
07/06/2026,05/10/2026,complaints,4437
07/06/2026,12/10/2026,complaints,4203
07/06/2026,19/10/2026,complaints,4320
07/06/2026,26/10/2026,complaints,4141
07/06/2026,02/11/2026,complaints,4338
07/06/2026,09/11/2026,complaints,3928
07/06/2026,16/11/2026,complaints,4129
07/06/2026,23/11/2026,complaints,3997
07/06/2026,30/11/2026,complaints,4864
07/06/2026,07/12/2026,complaints,4697
07/06/2026,14/12/2026,complaints,4609
07/06/2026,21/12/2026,complaints,4017
07/06/2026,28/12/2026,complaints,4089
07/06/2026,04/01/2027,complaints,4127
07/06/2026,11/01/2027,complaints,3864
07/06/2026,18/01/2027,complaints,3945
07/06/2026,25/01/2027,complaints,3667
07/06/2026,01/02/2027,complaints,3913
07/06/2026,08/02/2027,complaints,3623
07/06/2026,15/02/2027,complaints,3794
07/06/2026,22/02/2027,complaints,3748
07/06/2026,01/03/2027,complaints,3986
07/06/2026,08/03/2027,complaints,3976
07/06/2026,15/03/2027,complaints,3825
07/06/2026,22/03/2027,complaints,4050
07/06/2026,29/03/2027,complaints,4144
07/06/2026,05/04/2027,complaints,4519
07/06/2026,12/04/2027,complaints,3900
07/06/2026,19/04/2027,complaints,3844
07/06/2026,26/04/2027,complaints,3756
07/06/2026,04/05/2026,retentions,5546
07/06/2026,11/05/2026,retentions,5753
07/06/2026,18/05/2026,retentions,5887
07/06/2026,25/05/2026,retentions,5551
07/06/2026,01/06/2026,retentions,5530
07/06/2026,08/06/2026,retentions,5311
07/06/2026,15/06/2026,retentions,5588
07/06/2026,22/06/2026,retentions,5304
07/06/2026,29/06/2026,retentions,5332
07/06/2026,06/07/2026,retentions,5369
07/06/2026,13/07/2026,retentions,5265
07/06/2026,20/07/2026,retentions,4918
07/06/2026,27/07/2026,retentions,4760
07/06/2026,03/08/2026,retentions,5260
07/06/2026,10/08/2026,retentions,5614
07/06/2026,17/08/2026,retentions,6124
07/06/2026,24/08/2026,retentions,5911
07/06/2026,31/08/2026,retentions,5590
07/06/2026,07/09/2026,retentions,5188
07/06/2026,14/09/2026,retentions,5361
07/06/2026,21/09/2026,retentions,5080
07/06/2026,28/09/2026,retentions,5425
07/06/2026,05/10/2026,retentions,5633
07/06/2026,12/10/2026,retentions,5880
07/06/2026,19/10/2026,retentions,5626
07/06/2026,26/10/2026,retentions,5538
07/06/2026,02/11/2026,retentions,5545
07/06/2026,09/11/2026,retentions,5208
07/06/2026,16/11/2026,retentions,5907
07/06/2026,23/11/2026,retentions,6263
07/06/2026,30/11/2026,retentions,6651
07/06/2026,07/12/2026,retentions,6777
07/06/2026,14/12/2026,retentions,6675
07/06/2026,21/12/2026,retentions,6134
07/06/2026,28/12/2026,retentions,5522
07/06/2026,04/01/2027,retentions,5489
07/06/2026,11/01/2027,retentions,5830
07/06/2026,18/01/2027,retentions,5916
07/06/2026,25/01/2027,retentions,5958
07/06/2026,01/02/2027,retentions,5678
07/06/2026,08/02/2027,retentions,5479
07/06/2026,15/02/2027,retentions,5876
07/06/2026,22/02/2027,retentions,5734
07/06/2026,01/03/2027,retentions,5838
07/06/2026,08/03/2027,retentions,5809
07/06/2026,15/03/2027,retentions,5925
07/06/2026,22/03/2027,retentions,5596
07/06/2026,29/03/2027,retentions,5452
07/06/2026,05/04/2027,retentions,5609
07/06/2026,12/04/2027,retentions,5959
07/06/2026,19/04/2027,retentions,5994
07/06/2026,26/04/2027,retentions,5694
07/06/2026,04/05/2026,sales,9627
07/06/2026,11/05/2026,sales,11493
07/06/2026,18/05/2026,sales,10871
07/06/2026,25/05/2026,sales,10214
07/06/2026,01/06/2026,sales,10594
07/06/2026,08/06/2026,sales,11008
07/06/2026,15/06/2026,sales,11122
07/06/2026,22/06/2026,sales,10032
07/06/2026,29/06/2026,sales,10152
07/06/2026,06/07/2026,sales,9075
07/06/2026,13/07/2026,sales,10152
07/06/2026,20/07/2026,sales,10696
07/06/2026,27/07/2026,sales,10647
07/06/2026,03/08/2026,sales,10387
07/06/2026,10/08/2026,sales,11243
07/06/2026,17/08/2026,sales,10306
07/06/2026,24/08/2026,sales,11022
07/06/2026,31/08/2026,sales,10771
07/06/2026,07/09/2026,sales,10979
07/06/2026,14/09/2026,sales,10691
07/06/2026,21/09/2026,sales,9501
07/06/2026,28/09/2026,sales,10512
07/06/2026,05/10/2026,sales,10569
07/06/2026,12/10/2026,sales,11552
07/06/2026,19/10/2026,sales,11804
07/06/2026,26/10/2026,sales,12385
07/06/2026,02/11/2026,sales,12619
07/06/2026,09/11/2026,sales,14023
07/06/2026,16/11/2026,sales,13528
07/06/2026,23/11/2026,sales,13480
07/06/2026,30/11/2026,sales,13684
07/06/2026,07/12/2026,sales,13493
07/06/2026,14/12/2026,sales,12777
07/06/2026,21/12/2026,sales,12208
07/06/2026,28/12/2026,sales,11151
07/06/2026,04/01/2027,sales,10986
07/06/2026,11/01/2027,sales,12570
07/06/2026,18/01/2027,sales,12150
07/06/2026,25/01/2027,sales,12459
07/06/2026,01/02/2027,sales,11560
07/06/2026,08/02/2027,sales,12338
07/06/2026,15/02/2027,sales,11348
07/06/2026,22/02/2027,sales,11265
07/06/2026,01/03/2027,sales,11266
