date,date_display,upper_bound,lower_bound,queue,demand,default_aht,default_occupancy,default_shrinkage,default_contracted_hours,default_opening_fte,budget_fte,work_type,concurrency,weekly_open_hours,target_service_level,target_answer_seconds,default_attrition,aht_seconds,occupancy,shrinkage,contracted_hours_per_week,base_layer,growth_layer,seasonality_layer,transformation_layer,operational_layer,resolved_forecast,resolved_demand,budgeted_fte_new,budgeted_fte,ai_deflection,demand_change,productivity_gain,aht_change,occupancy_change,shrinkage_change,effective_aht,effective_productive_hours,workload_hours,net_requirement,gross_requirement,average_interval_volume,erlang_uplift,requirement_vs_budget,available_supply,new_hires,manual_attrition,structural_attrition,total_attrition,attrition,productive_supply,fte_gap,budget_variance,repeat_demand
17/08/2026,17/08/2026,11343,9269,sales,10306,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.9,0.2299999999999999,37.5,10306.0,10543.830769230768,10543.830769230768,9384.009384615383,10134.730135384614,10134.730135384614,10155.203602845666,75,104.8,0.0,0.1,0.03,-15.0,2.0,-1.0,385.0,29.74125,1083.85,72.82,72.82,60.32577461538461,1.7983905148660306,-2.18,75.0,0.0,0.0,0.0,0.0,0.0,75.0,2.18,0.0,20.473467461051666
24/08/2026,24/08/2026,12059,9984,sales,11022,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.9,0.2299999999999999,37.5,11022.0,11293.31076923077,11293.31076923077,9994.580030769232,10794.146433230771,10794.146433230771,10794.146433230771,75,105.2,0.0,0.1,0.03,-15.0,2.0,-1.0,385.0,29.74125,1154.37,77.19,77.19,64.25087162637364,1.78975305755693,2.19,74.0,0.0,0.0,1.0,1.0,1.0,74.0,-3.19,-1.0,0.0
31/08/2026,31/08/2026,11809,9734,sales,10771,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.9,0.2299999999999999,37.5,10771.0,11052.703076923077,11052.703076923077,9726.378707692307,10504.489004307692,10504.489004307692,10518.091670092495,75,105.8,0.0,0.1,0.03,-15.0,2.0,-1.0,385.0,29.74125,1123.4,75.27,75.27,62.526720263736266,1.7934469371550417,0.27,74.0,0.0,0.0,0.0,0.0,0.0,74.0,-1.27,-1.0,13.6026657848044
07/09/2026,07/09/2026,12017,9942,sales,10979,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,10979.0,11283.033846153849,11283.033846153849,9872.654615384616,10662.466984615388,10662.466984615388,10665.92479295982,75,112.1,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1184.72,82.96,82.96,63.467065384615395,1.7562760145219378,7.96,74.0,0.0,0.0,0.0,0.0,0.0,74.0,-8.96,-1.0,3.457808344431952
14/09/2026,14/09/2026,11728,9653,sales,10691,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,10691.0,11003.506153846152,11003.506153846152,9573.050353846153,10338.894382153843,10338.894382153843,10395.681349413608,75,108.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1148.77,80.63,80.63,61.54103798901098,1.7604106850335135,5.63,73.0,0.0,0.0,1.0,1.0,1.0,73.0,-7.63,-2.0,56.78696725976294
21/09/2026,21/09/2026,10538,8464,sales,9501,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,9501.0,9793.33846153846,9793.33846153846,8471.237769230767,9148.936790769229,9148.936790769229,9194.329492805968,75,106.9,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1016.55,72.04,72.04,54.45795708791208,1.777458784062537,-2.96,73.0,0.0,0.0,0.0,0.0,0.0,73.0,0.96,-2.0,45.39270203673841
28/09/2026,28/09/2026,11549,9475,sales,10512,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,10512.0,10851.618461538465,10851.618461538465,9332.391876923077,10078.983227076924,10078.983227076924,10078.983227076924,75,106.3,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1119.89,78.76,78.76,59.993947780219784,1.7638750920363409,3.76,73.0,0.0,0.0,0.0,0.0,0.0,73.0,-5.76,-2.0,0.0
05/10/2026,05/10/2026,11607,9532,sales,10569,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,10569.0,10926.72,10926.72,9342.3456,9342.3456,9342.3456,9372.246423228022,75,102.1,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1038.04,73.44,73.44,55.6092,1.7744676815566185,-1.56,72.0,0.0,0.0,1.0,1.0,1.0,72.0,-1.44,-3.0,29.90082322802139
12/10/2026,12/10/2026,12590,10515,sales,11552,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,11552.0,11960.763076923076,11960.763076923076,10166.648615384614,10166.648615384614,10166.648615384614,10170.508547740215,75,106.1,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1129.63,79.39,79.39,60.51576556776556,1.7626917449574817,4.39,72.0,0.0,0.0,0.0,0.0,0.0,72.0,-7.39,-3.0,3.8599323556026226
19/10/2026,19/10/2026,12842,10767,sales,11804,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,11804.0,12239.839999999998,12239.839999999998,10342.6648,10342.6648,10342.6648,10385.991127967722,75,109.4,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1149.18,80.66,80.66,61.56348095238094,1.7603613914409264,5.66,72.0,0.0,0.0,0.0,0.0,0.0,72.0,-8.66,-3.0,43.326327967722214
26/10/2026,26/10/2026,13422,11347,sales,12385,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,12385.0,12861.346153846154,12861.346153846154,10803.530769230769,10803.530769230769,10803.530769230769,10858.336846396036,75,111.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1200.39,83.98,83.98,64.30673076923077,1.754531893849644,8.98,71.0,0.0,0.0,1.0,1.0,1.0,71.0,-12.98,-4.0,54.80607716526759
02/11/2026,02/11/2026,13656,11582,sales,12619,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,12619.0,13123.76,13123.76,10958.3396,10958.3396,10958.3396,11057.309425030728,75,101.5,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1217.59,85.09,85.09,65.2282119047619,1.7526567221753218,10.09,71.0,0.0,0.0,0.0,0.0,0.0,71.0,-14.09,-4.0,98.96982503072918
09/11/2026,09/11/2026,15060,12985,sales,14023,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,14023.0,14605.493846153846,14605.493846153846,12122.559892307692,12122.559892307692,12122.559892307692,12234.320672834145,75,108.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1346.95,93.43,93.43,72.15809459706959,1.7397259813899169,18.43,71.0,0.0,0.0,0.0,0.0,0.0,71.0,-22.43,-4.0,111.760780526452
16/11/2026,16/11/2026,14565,12491,sales,13528,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,13528.0,14110.744615384614,14110.744615384614,11641.364307692307,11641.364307692307,11641.364307692307,11857.230934777324,75,107.9,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1293.48,89.99,89.99,69.29383516483516,1.7448349308579427,14.99,70.0,0.0,0.0,1.0,1.0,1.0,70.0,-19.99,-5.0,215.8666270850145
23/11/2026,23/11/2026,14517,12443,sales,13480,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,13480.0,14081.415384615386,14081.415384615386,11546.760615384615,11546.760615384615,11546.760615384615,11732.970337028844,75,108.7,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1282.97,89.31,89.31,68.73071794871797,1.745876744532198,14.31,70.0,0.0,0.0,0.0,0.0,0.0,70.0,-19.31,-5.0,186.2097216442248
30/11/2026,30/11/2026,14721,12646,sales,13684,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,13684.0,14315.569230769232,14315.569230769232,11738.76676923077,11738.76676923077,11738.76676923077,11915.70533733728,75,112.2,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1304.31,90.69,90.69,69.87361172161172,1.7437754816842743,15.69,70.0,0.0,0.0,0.0,0.0,0.0,70.0,-20.69,-5.0,176.93856810651005
07/12/2026,07/12/2026,14530,12455,sales,13493,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,13493.0,14136.512307692308,14136.512307692308,11591.940092307694,11591.940092307694,11591.940092307694,11786.70586906336,75,104.9,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1287.99,89.63,89.63,68.99964340659342,1.7453776191268482,14.63,69.0,0.0,0.0,1.0,1.0,1.0,69.0,-20.63,-6.0,194.7657767556659
14/12/2026,14/12/2026,13814,11740,sales,12777,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,12777.0,13406.02153846154,13406.02153846154,10992.93766153846,10992.93766153846,10992.93766153846,11188.170312987468,75,108.7,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1221.44,85.34,85.34,65.43415274725274,1.7522430668270796,10.34,69.0,0.0,0.0,0.0,0.0,0.0,69.0,-16.34,-6.0,195.23265144900768
21/12/2026,21/12/2026,13245,11171,sales,12208,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,12208.0,12827.790769230767,12827.790769230767,10518.788430769231,10518.788430769231,10518.788430769231,10659.393004600775,75,106.3,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1168.75,81.93,81.93,62.6118358974359,1.7580884092390832,6.93,69.0,0.0,0.0,0.0,0.0,0.0,69.0,-12.93,-6.0,140.6045738315441
28/12/2026,28/12/2026,12189,10114,sales,11151,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,11151.0,11734.28307692308,11734.28307692308,9622.112123076924,9622.112123076924,9622.112123076924,9722.355823220423,75,106.9,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1069.12,75.47,75.47,57.27447692307693,1.770301673792332,0.47,68.0,0.0,0.0,1.0,1.0,1.0,68.0,-7.47,-7.0,100.2437001435014
04/01/2027,04/01/2027,12023,9948,sales,10986,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,10986.0,11577.553846153847,11577.553846153847,9493.594153846156,9493.594153846156,9493.594153846156,9539.007358361652,75,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1054.84,74.54,74.54,56.50948901098902,1.7721925647988963,-0.46,68.0,0.0,0.0,0.0,0.0,0.0,68.0,-6.54,-7.0,45.41320451549635
11/01/2027,11/01/2027,13607,11532,sales,12570,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,12570.0,13266.184615384616,13266.184615384616,10878.271384615384,10878.271384615384,10878.271384615384,10915.457172076647,75,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1208.7,84.51,84.51,64.75161538461538,1.7536215766999217,9.51,68.0,0.0,0.0,0.0,0.0,0.0,68.0,-16.51,-7.0,37.18578746126319
18/01/2027,18/01/2027,13187,11112,sales,12150,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,12150.0,12841.615384615385,12841.615384615385,10530.124615384617,10530.124615384617,10530.124615384617,10671.505809809532,75,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1170.01,82.01,82.01,62.67931318681318,1.757944065359682,7.01,68.0,0.0,0.0,0.0,0.0,0.0,68.0,-14.01,-7.0,141.38119442491717
25/01/2027,25/01/2027,13497,11422,sales,12459,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,12459.0,13187.372307692309,13187.372307692309,10813.645292307694,10813.645292307694,10813.645292307694,10926.670144899545,75,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1201.52,84.05,84.05,64.36693626373628,1.7544081501987754,9.05,67.0,0.0,0.0,1.0,1.0,1.0,67.0,-17.05,-8.0,113.024852591848
01/02/2027,01/02/2027,12598,10523,sales,11560,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,11560.0,12253.6,12253.6,10047.952,10047.952,10047.952,10197.699330862675,75,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1116.44,78.54,78.54,59.8092380952381,1.764297672112208,3.54,67.0,0.0,0.0,0.0,0.0,0.0,67.0,-11.54,-8.0,149.74733086267537
08/02/2027,08/02/2027,13375,11301,sales,12338,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,12338.0,13097.261538461538,13097.261538461538,10739.75446153846,10739.75446153846,10739.75446153846,10825.906553980962,75,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1193.31,83.52,83.52,63.92710989010989,1.755316171338207,8.52,67.0,0.0,0.0,0.0,0.0,0.0,67.0,-16.52,-8.0,86.15209244250038
15/02/2027,15/02/2027,12385,10311,sales,11348,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,11348.0,12063.796923076923,12063.796923076923,9892.313476923076,9892.313476923076,9892.313476923076,10035.164998007323,75,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1099.15,77.42,77.42,58.88281831501831,1.766447051744621,2.42,66.0,0.0,0.0,1.0,1.0,1.0,66.0,-11.42,-9.0,142.8515210842464
22/02/2027,22/02/2027,12302,10228,sales,11265,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,11265.0,11992.892307692307,11992.892307692307,9834.171692307693,9834.171692307693,9834.171692307693,9919.449334063656,75,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1092.69,77.0,77.0,58.536736263736266,1.7672630552907314,2.0,66.0,0.0,0.0,0.0,0.0,0.0,66.0,-11.0,-9.0,85.27764175596275
01/03/2027,01/03/2027,12304,10229,sales,11266,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,11266.0,12011.289230769233,12011.289230769233,9849.257169230768,9849.257169230768,9849.257169230768,9929.59715723272,75,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1094.36,77.1,77.1,58.62653076923076,1.7670506408847213,2.1,66.0,0.0,0.0,0.0,0.0,0.0,66.0,-11.1,-9.0,80.33998800195214
08/03/2027,08/03/2027,12082,10007,sales,11044,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,11044.0,11791.593846153846,11791.593846153846,9669.106953846154,9669.106953846154,9669.106953846154,9750.46973583287,75,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1074.35,75.8,75.8,57.55420805860806,1.769619667962789,0.8,65.0,0.0,0.0,1.0,1.0,1.0,65.0,-10.8,-10.0,81.36278198671552
15/03/2027,15/03/2027,12326,10251,sales,11288,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,11288.0,12069.476923076923,12069.476923076923,9896.971076923077,9896.971076923077,9896.971076923077,9975.63011343827,75,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1099.66,77.45,77.45,58.910542124542125,1.7663819949054933,2.45,65.0,0.0,0.0,0.0,0.0,0.0,65.0,-12.45,-10.0,78.65903651519335
22/03/2027,22/03/2027,13088,11013,sales,12051,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,12051.0,12903.839999999998,12903.839999999998,10581.1488,10581.1488,10581.1488,10677.587975914354,75,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1175.68,82.38,82.38,62.98302857142856,1.757297247640207,7.38,65.0,0.0,0.0,0.0,0.0,0.0,65.0,-17.38,-10.0,96.4391759143539
29/03/2027,29/03/2027,13407,11333,sales,12370,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,12370.0,13264.446153846156,13264.446153846156,10876.845846153848,10876.845846153848,10876.845846153848,11032.05109132961,75,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1208.54,84.5,84.5,64.74313003663003,1.7536388514866412,9.5,64.0,0.0,0.0,1.0,1.0,1.0,64.0,-20.5,-11.0,155.20524517576223
05/04/2027,05/04/2027,12622,10547,sales,11584,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,11584.0,12439.433846153846,12439.433846153846,10200.335753846151,10200.335753846151,10200.335753846151,10398.075171892882,75,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1133.37,79.64,79.64,60.71628424908425,1.7622410832429587,4.64,64.0,0.0,0.0,0.0,0.0,0.0,64.0,-15.64,-11.0,197.7394180467293
12/04/2027,12/04/2027,13306,11232,sales,12269,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,12269.0,13193.893846153846,13193.893846153846,10818.992953846153,10818.992953846153,10818.992953846153,10954.731270150489,75,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1202.11,84.09,84.09,64.39876758241758,1.754342795684274,9.09,64.0,0.0,0.0,0.0,0.0,0.0,64.0,-20.09,-11.0,135.73831630433585
19/04/2027,19/04/2027,12442,10367,sales,11405,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,11405.0,12282.307692307691,12282.307692307691,10071.492307692308,10071.492307692308,10071.492307692308,10263.379665921815,75,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1119.05,78.71,78.71,59.94935897435897,1.7639769237628369,3.71,64.0,0.0,0.0,0.0,0.0,0.0,64.0,-14.71,-11.0,191.88735822950824
26/04/2027,26/04/2027,12604,10530,sales,11567,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,11567.0,12474.564615384614,12474.564615384614,10229.142984615384,10229.142984615384,10229.142984615384,10353.52448585961,75,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1136.57,79.84,79.84,60.88775586080586,1.761857471389313,4.84,63.0,0.0,0.0,1.0,1.0,1.0,63.0,-16.84,-12.0,124.38150124422565
