date,date_display,upper_bound,lower_bound,queue,demand,default_aht,default_occupancy,default_shrinkage,default_contracted_hours,default_opening_fte,work_type,concurrency,weekly_open_hours,target_service_level,target_answer_seconds,default_attrition,aht_seconds,occupancy,shrinkage,contracted_hours_per_week,base_layer,growth_layer,seasonality_layer,transformation_layer,operational_layer,resolved_forecast,resolved_demand,budgeted_fte,ai_deflection,demand_change,productivity_gain,aht_change,occupancy_change,shrinkage_change,effective_aht,effective_productive_hours,workload_hours,net_requirement,gross_requirement,average_interval_volume,erlang_uplift,available_supply,new_hires,manual_attrition,structural_attrition,total_attrition,attrition,productive_supply,fte_gap,budget_variance,requirement_vs_budget,repeat_demand,snapshot_date,budget_fte,budgeted_fte_new
15/02/2027,15/02/2027,16779,14440,billing,15609,350,85,27,37.5,100,call,1,84,80,20,18,350,0.91,0.23,37.5,15609.0,16224.354807692309,16224.354807692309,12427.85578269231,12427.85578269231,12427.85578269231,12427.85578269231,,0.15,-0.05,0.05,-20.0,3.0,-2.0,330.0,30.31875,1139.22,74.59,74.59,73.97533203983518,1.8065412550915103,105.0,0.0,0.0,0.0,0.0,0.0,105.0,30.41,-5.0,35.41,0.0,06/06/2026 18:49:48,110.0,110.0
22/02/2027,22/02/2027,16187,13848,billing,15018,350,85,27,37.5,100,call,1,84,80,20,18,350,0.91,0.23,37.5,15018.0,15624.496153846156,15624.496153846156,11968.364053846157,11968.364053846157,11968.364053846157,11968.364053846157,,0.15,-0.05,0.05,-20.0,3.0,-2.0,330.0,30.31875,1097.1,72.04,72.04,71.24026222527473,1.8117046948801472,105.0,0.0,0.0,0.0,0.0,0.0,105.0,32.96,-5.0,37.96,0.0,06/06/2026 18:49:48,110.0,110.0
01/03/2027,01/03/2027,17354,15015,billing,16185,350,85,27,37.5,100,call,1,84,80,20,18,350,0.91,0.23,37.5,16185.0,16854.1875,16854.1875,12910.307625,12910.307625,12910.307625,12910.307625,,0.15,-0.05,0.05,-20.0,3.0,-2.0,330.0,30.31875,1183.44,77.27,77.27,76.84706919642858,1.8014192664082462,104.0,0.0,0.0,1.0,1.0,1.0,104.0,26.73,-6.0,32.73,0.0,06/06/2026 18:49:48,110.0,110.0
08/03/2027,08/03/2027,16585,14247,billing,15416,350,85,27,37.5,100,call,1,84,80,20,18,350,0.91,0.23,37.5,15416.0,16068.215384615383,16068.215384615383,12308.252984615385,12308.252984615385,12308.252984615385,12308.252984615385,,0.15,-0.05,0.05,-20.0,3.0,-2.0,330.0,30.31875,1128.26,73.93,73.93,73.26341062271062,1.8078573873514017,104.0,0.0,0.0,0.0,0.0,0.0,104.0,30.07,-6.0,36.07,0.0,06/06/2026 18:49:48,110.0,110.0
15/03/2027,15/03/2027,16712,14373,billing,15542,350,85,27,37.5,100,call,1,84,80,20,18,350,0.91,0.23,37.5,15542.0,16214.490384615388,16214.490384615388,12420.299634615389,12420.299634615389,12420.299634615389,12420.299634615389,,0.15,-0.05,0.05,-20.0,3.0,-2.0,330.0,30.31875,1138.53,74.55,74.55,73.93035496794873,1.8066238414228784,104.0,0.0,0.0,0.0,0.0,0.0,104.0,29.45,-6.0,35.45,0.0,06/06/2026 18:49:48,110.0,110.0
22/03/2027,22/03/2027,16969,14631,billing,15800,350,85,27,37.5,100,call,1,84,80,20,18,350,0.91,0.23,37.5,15800.0,16498.846153846156,16498.846153846156,12638.116153846157,12638.116153846157,12638.116153846157,12638.116153846157,,0.15,-0.05,0.05,-20.0,3.0,-2.0,330.0,30.31875,1158.49,75.76,75.76,75.22688186813188,1.8042729648522324,103.0,0.0,0.0,1.0,1.0,1.0,103.0,27.24,-7.0,34.24,0.0,06/06/2026 18:49:48,110.0,110.0
29/03/2027,29/03/2027,16700,14361,billing,15530,350,85,27,37.5,100,call,1,84,80,20,18,350,0.91,0.23,37.5,15530.0,16231.83653846154,16231.83653846154,12433.58678846154,12433.58678846154,12433.58678846154,12433.58678846154,,0.15,-0.05,0.05,-20.0,3.0,-2.0,330.0,30.31875,1139.75,74.63,74.63,74.00944516941392,1.8064786672038624,103.0,0.0,0.0,0.0,0.0,0.0,103.0,28.37,-7.0,35.37,0.0,06/06/2026 18:49:48,110.0,110.0
05/04/2027,05/04/2027,16727,14388,billing,15557,350,85,27,37.5,100,call,1,84,80,20,18,350,0.91,0.23,37.5,15557.0,16275.015384615386,16275.015384615386,12466.661784615386,12466.661784615386,12466.661784615386,12466.661784615386,,0.15,-0.05,0.05,-20.0,3.0,-2.0,330.0,30.31875,1142.78,74.81,74.81,74.20632014652016,1.8061183013121291,102.0,0.0,0.0,1.0,1.0,1.0,102.0,27.19,-8.0,35.19,0.0,06/06/2026 18:49:48,110.0,110.0
12/04/2027,12/04/2027,16609,14270,billing,15439,350,85,27,37.5,100,call,1,84,80,20,18,350,0.91,0.23,37.5,15439.0,16166.414423076923,16166.414423076923,12383.473448076924,12383.473448076924,12383.473448076924,12383.473448076924,,0.15,-0.05,0.05,-20.0,3.0,-2.0,330.0,30.31875,1135.15,74.35,74.35,73.71115147664835,1.8070274214303237,102.0,0.0,0.0,0.0,0.0,0.0,102.0,27.65,-8.0,35.65,0.0,06/06/2026 18:49:48,110.0,110.0
19/04/2027,19/04/2027,16654,14315,billing,15484,350,85,27,37.5,100,call,1,84,80,20,18,350,0.91,0.23,37.5,15484.0,16228.423076923078,16228.423076923078,12430.972076923075,12430.972076923075,12430.972076923075,12430.972076923075,,0.15,-0.05,0.05,-20.0,3.0,-2.0,330.0,30.31875,1139.51,74.61,74.61,73.9938814102564,1.8065072169052263,102.0,0.0,0.0,0.0,0.0,0.0,102.0,27.39,-8.0,35.39,0.0,06/06/2026 18:49:48,110.0,110.0
26/04/2027,26/04/2027,16600,14261,billing,15431,350,85,27,37.5,100,call,1,84,80,20,18,350,0.91,0.23,37.5,15431.0,16187.7125,16187.7125,12399.787775,12399.787775,12399.787775,12399.787775,,0.15,-0.05,0.05,-20.0,3.0,-2.0,330.0,30.31875,1136.65,74.44,74.44,73.80826056547619,1.8068484101008109,101.0,0.0,0.0,1.0,1.0,1.0,101.0,26.56,-9.0,35.56,0.0,06/06/2026 18:49:48,110.0,110.0
04/05/2026,04/05/2026,4520,3823,complaints,4172,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,4172.0,4172.0,4172.0,4025.98,4025.98,4025.98,4025.98,73.8,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,849.93,77.9,77.9,23.964166666666667,1.7693752087114143,58.0,0.0,0.0,0.0,0.0,0.0,58.0,-19.9,-2.0,-17.9,0.0,06/06/2026 18:49:48,60.0,60.0
11/05/2026,11/05/2026,3947,3250,complaints,3599,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3599.0,3599.692115384615,3599.692115384615,3455.7044307692304,3455.7044307692304,3455.7044307692304,3533.6760045745345,74.9,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,729.54,67.81,67.81,20.56966923076923,1.7943249567090933,58.0,0.0,0.0,0.0,0.0,0.0,58.0,-9.81,-2.0,-7.81,77.97157380530433,06/06/2026 18:49:48,60.0,60.0
18/05/2026,18/05/2026,3737,3040,complaints,3388,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3388.0,3389.3030769230772,3389.3030769230772,3236.7844384615387,3236.7844384615387,3236.7844384615387,3265.9507077320827,73.8,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,683.32,63.91,63.91,19.26657403846154,1.8056123491010831,58.0,0.0,0.0,0.0,0.0,0.0,58.0,-5.91,-2.0,-3.91,29.166269270543857,06/06/2026 18:49:48,60.0,60.0
25/05/2026,25/05/2026,3771,3074,complaints,3422,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3422.0,3423.9742307692304,3423.9742307692304,3252.775519230769,3252.775519230769,3252.775519230769,3266.551701487478,77.3,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,686.7,64.2,64.2,19.36175904304029,1.8047494586040072,57.0,0.0,0.0,1.0,1.0,1.0,57.0,-7.2,-3.0,-4.2,13.77618225670892,06/06/2026 18:49:48,60.0,60.0
01/06/2026,01/06/2026,3925,3228,complaints,3577,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3577.0,3579.751538461539,3579.751538461539,3382.865203846154,3382.865203846154,3382.865203846154,3401.2677111170124,74.9,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,714.16,66.51,66.51,20.136102403846156,1.797958641976855,57.0,0.0,0.0,0.0,0.0,0.0,57.0,-9.51,-3.0,-6.51,18.40250727085838,06/06/2026 18:49:48,60.0,60.0
08/06/2026,08/06/2026,3890,3193,complaints,3542,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3542.0,3545.4057692307692,3545.4057692307692,3332.6814230769232,3332.6814230769232,3332.6814230769232,3360.266387550299,74.4,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,703.57,65.62,65.62,19.837389423076925,1.80053114312406,57.0,0.0,0.0,0.0,0.0,0.0,57.0,-8.62,-3.0,-5.62,27.58496447337625,06/06/2026 18:49:48,60.0,60.0
15/06/2026,15/06/2026,4186,3489,complaints,3838,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3838.0,3842.4284615384618,3842.4284615384618,3592.6706115384613,3592.6706115384613,3592.6706115384613,3616.6684168941006,73.2,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,758.45,70.24,70.24,21.384944116300364,1.7877939301524488,57.0,0.0,0.0,0.0,0.0,0.0,57.0,-13.24,-3.0,-10.24,23.997805355639308,06/06/2026 18:49:48,60.0,60.0
22/06/2026,22/06/2026,4247,3550,complaints,3898,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3898.0,3903.247307692308,3903.247307692308,3630.0199961538465,3630.0199961538465,3630.0199961538465,3674.417154719504,75.0,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,766.34,70.9,70.9,21.607261881868133,1.7860774401177066,56.0,0.0,0.0,1.0,1.0,1.0,56.0,-14.9,-4.0,-10.9,44.39715856565732,06/06/2026 18:49:48,60.0,60.0
29/06/2026,29/06/2026,4380,3683,complaints,4032,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,4032.0,4038.203076923077,4038.203076923077,3735.337846153846,3735.337846153846,3735.337846153846,3788.437265120896,74.1,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,788.57,72.77,72.77,22.234153846153845,1.7813767047153284,56.0,0.0,0.0,0.0,0.0,0.0,56.0,-16.77,-4.0,-12.77,53.099418967050674,06/06/2026 18:49:48,60.0,60.0
06/07/2026,06/07/2026,4495,3798,complaints,4146,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,4146.0,4153.175769230769,4153.175769230769,3820.921707692308,3820.921707692308,3820.921707692308,3883.7886576204055,72.8,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,806.64,74.28,74.28,22.743581593406596,1.7777007894257244,56.0,0.0,0.0,0.0,0.0,0.0,56.0,-18.28,-4.0,-14.28,62.86694992809766,06/06/2026 18:49:48,60.0,60.0
13/07/2026,13/07/2026,3925,3229,complaints,3577,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3577.0,3583.878846153846,3583.878846153846,3279.249144230769,3279.249144230769,3279.249144230769,3350.371034807741,73.1,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,692.29,64.67,64.67,19.519340144230767,1.803334820855608,55.0,0.0,0.0,1.0,1.0,1.0,55.0,-9.67,-5.0,-4.67,71.12189057697175,06/06/2026 18:49:48,60.0,60.0
20/07/2026,20/07/2026,3500,2803,complaints,3152,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3152.0,3158.667692307692,3158.667692307692,2874.3876,2874.3876,2874.3876,2903.445858583065,75.3,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,606.82,57.43,57.43,17.10945,1.8270586722961213,55.0,0.0,0.0,0.0,0.0,0.0,55.0,-2.43,-5.0,2.57,29.058258583064937,06/06/2026 18:49:48,60.0,60.0
27/07/2026,27/07/2026,3581,2884,complaints,3232,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3232.0,3239.4584615384615,3239.4584615384615,2931.709907692308,2931.709907692308,2931.709907692308,2935.500492145601,75.1,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,618.92,58.46,58.46,17.450654212454214,1.823403374775914,55.0,0.0,0.0,0.0,0.0,0.0,55.0,-3.46,-5.0,1.54,3.79058445329349,06/06/2026 18:49:48,60.0,60.0
03/08/2026,03/08/2026,3989,3292,complaints,3641,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3641.0,3650.1025,3650.1025,3285.0922499999997,3285.0922499999997,3285.0922499999997,3291.4323973046503,76.7,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,693.52,64.77,64.77,19.554120535714283,1.803024896063386,55.0,0.0,0.0,0.0,0.0,0.0,55.0,-9.77,-5.0,-4.77,6.340147304650444,06/06/2026 18:49:48,60.0,60.0
10/08/2026,10/08/2026,3879,3183,complaints,3531,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3531.0,3540.506538461538,3540.506538461538,3168.753351923077,3168.753351923077,3168.753351923077,3197.6772750495675,76.8,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,668.96,62.7,62.7,18.86162709478022,1.8093560722492337,54.0,0.0,0.0,1.0,1.0,1.0,54.0,-8.7,-6.0,-2.7,28.92392312649064,06/06/2026 18:49:48,60.0,60.0
17/08/2026,17/08/2026,3781,3084,complaints,3432,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3432.0,3441.9,3441.9,3063.291,3063.291,3063.291,3088.082537270172,73.8,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,646.69,60.81,60.81,18.233875,1.8154043048750097,54.0,0.0,0.0,0.0,0.0,0.0,54.0,-6.81,-6.0,-0.81,24.791537270171677,06/06/2026 18:49:48,60.0,60.0
24/08/2026,24/08/2026,3778,3081,complaints,3430,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3430.0,3440.553846153846,3440.553846153846,3044.8901538461537,3044.8901538461537,3044.8901538461537,3062.249698179981,71.8,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,642.81,60.48,60.48,18.124346153846155,1.8164916602100487,54.0,0.0,0.0,0.0,0.0,0.0,54.0,-6.48,-6.0,-0.48,17.35954433382725,06/06/2026 18:49:48,60.0,60.0
31/08/2026,31/08/2026,3874,3177,complaints,3525,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3525.0,3536.5240384615386,3536.5240384615386,3112.141153846154,3112.141153846154,3112.141153846154,3128.250454783512,73.4,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,657.01,61.69,61.69,18.524649725274724,1.8125645491473157,54.0,0.0,0.0,0.0,0.0,0.0,54.0,-7.69,-6.0,-1.69,16.10930093735827,06/06/2026 18:49:48,60.0,60.0
07/09/2026,07/09/2026,4015,3318,complaints,3666,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3666.0,3678.69,3678.69,3218.85375,3605.1162,3605.1162,3625.768105531058,71.5,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,761.08,70.46,70.46,21.459025,1.787218997633352,53.0,0.0,0.0,1.0,1.0,1.0,53.0,-17.46,-7.0,-10.46,20.65190553105804,06/06/2026 18:49:48,60.0,60.0
14/09/2026,14/09/2026,4167,3470,complaints,3819,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3819.0,3832.954038461539,3832.954038461539,3334.670013461539,3734.830415076924,3734.830415076924,3801.918235748072,73.6,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,788.46,72.76,72.76,22.23113342307693,1.7813988754753731,53.0,0.0,0.0,0.0,0.0,0.0,53.0,-19.76,-7.0,-12.76,67.08782067114763,06/06/2026 18:49:48,60.0,60.0
21/09/2026,21/09/2026,4094,3397,complaints,3746,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3746.0,3760.407692307692,3760.407692307692,3252.752653846154,3643.0829723076927,3643.0829723076927,3723.794470057866,72.5,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,769.1,71.13,71.13,21.685017692307696,1.7854833360846167,53.0,0.0,0.0,0.0,0.0,0.0,53.0,-18.13,-7.0,-11.13,80.71149775017344,06/06/2026 18:49:48,60.0,60.0
28/09/2026,28/09/2026,4563,3866,complaints,4215,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,4215.0,4232.022115384615,4232.022115384615,3639.5390192307686,4076.283701538461,4076.283701538461,4148.161448384839,71.2,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,860.55,78.79,78.79,24.26359346153846,1.7674294009086426,53.0,0.0,0.0,0.0,0.0,0.0,53.0,-25.79,-7.0,-18.79,71.87774684637803,06/06/2026 18:49:48,60.0,60.0
05/10/2026,05/10/2026,4732,4035,complaints,4383,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,4383.0,4401.543461538462,4401.543461538462,3763.319659615385,4214.918018769232,4214.918018769232,4331.442525331603,74.3,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,889.82,81.23,81.23,25.088797730769237,1.762248330209728,52.0,0.0,0.0,1.0,1.0,1.0,52.0,-29.23,-8.0,-21.23,116.5245065623712,06/06/2026 18:49:48,60.0,60.0
12/10/2026,12/10/2026,4375,3678,complaints,4027,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,4027.0,4044.8117307692305,4044.8117307692305,3438.089971153846,3850.660767692308,3850.660767692308,3990.9073731287126,74.9,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,812.92,74.8,74.8,22.92059980769231,1.7764522479508742,52.0,0.0,0.0,0.0,0.0,0.0,52.0,-22.8,-8.0,-14.8,140.24660543640505,06/06/2026 18:49:48,60.0,60.0
19/10/2026,19/10/2026,4541,3844,complaints,4192,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,4192.0,4211.347692307692,4211.347692307692,3558.5888,3985.619456,3985.619456,4086.361969203011,72.3,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,841.41,77.19,77.19,23.723925333333337,1.7709629661372874,52.0,0.0,0.0,0.0,0.0,0.0,52.0,-25.19,-8.0,-17.19,100.74251320301134,06/06/2026 18:49:48,60.0,60.0
26/10/2026,26/10/2026,4503,3806,complaints,4155,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,4155.0,4174.975961538462,4174.975961538462,3506.979807692308,3927.8173846153854,3927.8173846153854,4042.086478249849,73.0,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,829.21,76.17,76.17,23.37986538461539,1.7732793432676897,52.0,0.0,0.0,0.0,0.0,0.0,52.0,-24.17,-8.0,-16.17,114.26909363446347,06/06/2026 18:49:48,60.0,60.0
02/11/2026,02/11/2026,4608,3911,complaints,4260,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,4260.0,4281.299999999999,4281.299999999999,3574.8854999999994,4003.871759999999,4003.871759999999,4112.2484547988415,71.5,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,845.26,77.51,77.51,23.832569999999997,1.7702419590730016,51.0,0.0,0.0,1.0,1.0,1.0,51.0,-26.51,-9.0,-17.51,108.37669479884168,06/06/2026 18:49:48,60.0,60.0
09/11/2026,09/11/2026,4266,3569,complaints,3917,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3917.0,3937.338269230769,3937.338269230769,3267.9907634615383,3660.1496550769234,3660.1496550769234,3783.5307418794305,77.9,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,772.7,71.43,71.43,21.786605089743592,1.7847119407783554,51.0,0.0,0.0,0.0,0.0,0.0,51.0,-20.43,-9.0,-11.43,123.381086802507,06/06/2026 18:49:48,60.0,60.0
16/11/2026,16/11/2026,4668,3971,complaints,4319,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,4319.0,4342.256153846153,4342.256153846153,3582.3613269230764,4012.244686153846,4012.244686153846,4099.054755042374,75.0,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,847.03,77.66,77.66,23.882408846153844,1.7699128569937743,51.0,0.0,0.0,0.0,0.0,0.0,51.0,-26.66,-9.0,-17.66,86.81006888852828,06/06/2026 18:49:48,60.0,60.0
23/11/2026,23/11/2026,4453,3756,complaints,4105,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,4105.0,4127.89326923077,4127.89326923077,3384.8724807692315,3791.057178461539,3791.057178461539,3914.728532852376,73.4,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,800.33,73.75,73.75,22.565816538461544,1.7789693540137863,51.0,0.0,0.0,0.0,0.0,0.0,51.0,-22.75,-9.0,-13.75,123.6713543908363,06/06/2026 18:49:48,60.0,60.0
30/11/2026,30/11/2026,4727,4030,complaints,4378,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,4378.0,4403.257692307692,4403.257692307692,3610.671307692308,4043.951864615385,4043.951864615385,4144.557422764723,72.1,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,853.72,78.22,78.22,24.071142051282056,1.768675868053549,50.0,0.0,0.0,1.0,1.0,1.0,50.0,-28.22,-10.0,-18.22,100.6055581493374,06/06/2026 18:49:48,60.0,60.0
07/12/2026,07/12/2026,5168,4471,complaints,4819,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,4819.0,4847.728653846153,4847.728653846153,3975.1374961538454,4452.153995692307,4452.153995692307,4586.872799165061,75.4,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,939.9,85.39,85.39,26.500916641025636,1.7539503102045817,50.0,0.0,0.0,0.0,0.0,0.0,50.0,-35.39,-10.0,-25.39,134.71880347275382,06/06/2026 18:49:48,60.0,60.0
14/12/2026,14/12/2026,4735,4038,complaints,4387,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,4387.0,4413.996923076923,4413.996923076923,3619.477476923077,4053.814774153847,4053.814774153847,4237.391778789297,73.6,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,855.81,78.39,78.39,24.12984984615385,1.7682940498218964,50.0,0.0,0.0,0.0,0.0,0.0,50.0,-28.39,-10.0,-18.39,183.5770046354496,06/06/2026 18:49:48,60.0,60.0
21/12/2026,21/12/2026,4481,3785,complaints,4133,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,4133.0,4159.228653846154,4159.228653846154,3410.567496153846,3819.835595692308,3819.835595692308,3958.366596201764,74.4,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,806.41,74.26,74.26,22.737116641025644,1.7777466636892236,50.0,0.0,0.0,0.0,0.0,0.0,50.0,-24.26,-10.0,-14.26,138.5310005094563,06/06/2026 18:49:48,60.0,60.0
28/12/2026,28/12/2026,4327,3630,complaints,3978,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3978.0,4004.01,4004.01,3283.2882,3677.282784,3677.282784,3788.15201865935,74.7,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,776.32,71.74,71.74,21.888588,1.7839429500832495,49.0,0.0,0.0,1.0,1.0,1.0,49.0,-22.74,-11.0,-11.74,110.8692346593495,06/06/2026 18:49:48,60.0,60.0
04/01/2027,04/01/2027,4501,3804,complaints,4153,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,4153.0,4180.952884615384,4180.952884615384,3428.3813653846155,3428.3813653846155,3428.3813653846155,3529.7870473333,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,723.77,67.32,67.32,20.407031936813187,1.7956744271652822,49.0,0.0,0.0,0.0,0.0,0.0,49.0,-18.32,-11.0,-7.32,101.4056819486846,06/06/2026 18:49:48,60.0,60.0
11/01/2027,11/01/2027,4394,3697,complaints,4046,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,4046.0,4074.0107692307697,4074.0107692307697,3340.688830769231,3340.688830769231,3340.688830769231,3415.8531636446733,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,705.26,65.76,65.76,19.885052564102565,1.8001167871592436,49.0,0.0,0.0,0.0,0.0,0.0,49.0,-16.76,-11.0,-5.76,75.16433287544208,06/06/2026 18:49:48,60.0,60.0
18/01/2027,18/01/2027,4266,3569,complaints,3918,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3918.0,3945.878076923077,3945.878076923077,3235.620023076923,3235.620023076923,3235.620023076923,3301.5463329166337,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,683.08,63.89,63.89,19.259642994505494,1.805675431553076,49.0,0.0,0.0,0.0,0.0,0.0,49.0,-14.89,-11.0,-3.89,65.92630983971056,06/06/2026 18:49:48,60.0,60.0
25/01/2027,25/01/2027,4061,3364,complaints,3712,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3712.0,3739.1261538461536,3739.1261538461536,3066.083446153846,3066.083446153846,3066.083446153846,3121.8021968006337,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,647.28,60.86,60.86,18.250496703296704,1.815240147753257,48.0,0.0,0.0,1.0,1.0,1.0,48.0,-12.86,-12.0,-0.86,55.718750646787605,06/06/2026 18:49:48,60.0,60.0
01/02/2027,01/02/2027,4093,3396,complaints,3744,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3744.0,3772.08,3772.08,3093.1056000000003,3093.1056000000003,3093.1056000000003,3138.5897592890437,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,652.99,61.35,61.35,18.41134285714286,1.8136631212914176,48.0,0.0,0.0,0.0,0.0,0.0,48.0,-13.35,-12.0,-1.35,45.48415928904339,06/06/2026 18:49:48,60.0,60.0
08/02/2027,08/02/2027,4160,3463,complaints,3811,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3811.0,3840.3153846153846,3840.3153846153846,3149.058615384615,3149.058615384615,3149.058615384615,3196.8473862334827,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,664.8,62.35,62.35,18.74439652014652,1.8104624460019236,48.0,0.0,0.0,0.0,0.0,0.0,48.0,-14.35,-12.0,-2.35,47.7887708488673,06/06/2026 18:49:48,60.0,60.0
15/02/2027,15/02/2027,4206,3509,complaints,3857,760,78,34,37.5,58,call,1,84,90,10,25,760,0.78,0.34,37.5,3857.0,3887.410961538462,3887.410961538462,3187.6769884615387,3187.6769884615387,3187.6769884615387,3240.6233752530725,,0.0,0.0,0.0,0.0,0.0,0.0,760.0,24.749999999999996,672.95,63.04,63.04,18.97426778846154,1.8083026895990837,48.0,0.0,0.0,0.0,0.0,0.0,48.0,-15.04,-12.0,-3.04,52.946386791533584,06/06/2026 18:49:48,60.0,60.0
