date,date_display,upper_bound,lower_bound,queue,demand,default_aht,default_occupancy,default_shrinkage,default_contracted_hours,default_opening_fte,budget_fte,work_type,concurrency,weekly_open_hours,target_service_level,target_answer_seconds,default_attrition,aht_seconds,occupancy,shrinkage,contracted_hours_per_week,base_layer,growth_layer,seasonality_layer,transformation_layer,operational_layer,resolved_forecast,resolved_demand,budgeted_fte_new,budgeted_fte,ai_deflection,demand_change,productivity_gain,aht_change,occupancy_change,shrinkage_change,effective_aht,effective_productive_hours,workload_hours,net_requirement,gross_requirement,average_interval_volume,erlang_uplift,requirement_vs_budget,available_supply,new_hires,manual_attrition,structural_attrition,total_attrition,attrition,productive_supply,fte_gap,budget_variance,repeat_demand
10/08/2026,10/08/2026,12700,10625,sales,11662,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.9,0.22999999999999998,37.5,11662.0,11913.181538461538,11913.181538461538,10662.297476923077,11515.281275076924,11515.281275076924,11515.281275076924,75,105.5,0.0,0.1,0.03,-15.0,2.0,-1.0,385.0,29.74125,1231.5,81.95,81.95,68.54334092307693,1.7811699785304618,6.95,75.0,0.0,0.0,0.0,0.0,0.0,75.0,-6.95,0.0,0.0
17/08/2026,17/08/2026,12239,10164,sales,11202,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.9,0.22999999999999998,37.5,11202.0,11460.507692307692,11460.507692307692,10199.851846153846,11015.839993846155,11015.839993846155,11058.49986895701,75,104.8,0.0,0.1,0.03,-15.0,2.0,-1.0,385.0,29.74125,1178.08,78.65,78.65,65.57047615384616,1.7870248741773638,3.65,75.0,0.0,0.0,0.0,0.0,0.0,75.0,-3.65,0.0,42.65987511085318
24/08/2026,24/08/2026,11690,9616,sales,10653,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.9,0.22999999999999998,37.5,10653.0,10915.227692307693,10915.227692307693,9659.976507692309,10432.774628307694,10432.774628307694,10449.358223286163,75,105.2,0.0,0.1,0.03,-15.0,2.0,-1.0,385.0,29.74125,1115.73,74.79,74.79,62.09984897802199,1.7943851579458092,-0.21,74.0,0.0,0.0,1.0,1.0,1.0,74.0,-0.79,-1.0,16.583594978468007
31/08/2026,31/08/2026,12443,10368,sales,11405,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.9,0.22999999999999998,37.5,11405.0,11703.284615384617,11703.284615384617,10298.890461538464,11122.80169846154,11122.80169846154,11124.50329351345,75,105.8,0.0,0.1,0.03,-15.0,2.0,-1.0,385.0,29.74125,1189.52,79.36,79.36,66.20715296703298,1.7857378588440533,4.36,74.0,0.0,0.0,0.0,0.0,0.0,74.0,-5.36,-1.0,1.7015950519087413
07/09/2026,07/09/2026,11843,9769,sales,10806,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,10806.0,11105.243076923076,11105.243076923076,9717.087692307692,10494.454707692308,10494.454707692308,10523.744519671534,75,112.1,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1166.05,81.75,81.75,62.46699230769231,1.7583990405235397,6.75,74.0,0.0,0.0,0.0,0.0,0.0,74.0,-7.75,-1.0,29.289811979225753
14/09/2026,14/09/2026,11468,9393,sales,10430,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,10430.0,10734.876923076923,10734.876923076923,9339.342923076923,10086.490356923077,10086.490356923077,10132.567173596328,75,108.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1120.72,78.82,78.82,60.03863307692308,1.7637731537749692,3.82,73.0,0.0,0.0,1.0,1.0,1.0,73.0,-5.82,-2.0,46.07681667324986
21/09/2026,21/09/2026,11068,8993,sales,10031,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,10031.0,10339.646153846154,10339.646153846154,8943.793923076923,9659.297436923078,9659.297436923078,9689.793275618147,75,106.9,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1073.26,75.73,75.73,57.49581807692308,1.769761616061931,0.73,73.0,0.0,0.0,0.0,0.0,0.0,73.0,-2.73,-2.0,30.495838695069
28/09/2026,28/09/2026,11301,9226,sales,10264,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,10264.0,10595.606153846154,10595.606153846154,9112.221292307693,9841.19899569231,9841.19899569231,9851.147271247284,75,106.3,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1093.47,77.05,77.05,58.57856545054946,1.7671640450198558,2.05,73.0,0.0,0.0,0.0,0.0,0.0,73.0,-4.05,-2.0,9.948275554974176
05/10/2026,05/10/2026,11297,9222,sales,10260,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,10260.0,10607.261538461538,10607.261538461538,9069.208615384616,9069.208615384616,9069.208615384616,9087.016061586353,75,102.1,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1007.69,71.47,71.47,53.983384615384615,1.7787195564054314,-3.53,72.0,0.0,0.0,1.0,1.0,1.0,72.0,0.53,-3.0,17.807446201737427
12/10/2026,12/10/2026,12468,10394,sales,11431,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,11431.0,11835.481538461538,11835.481538461538,10060.159307692307,10060.159307692307,10060.159307692307,10060.159307692307,75,106.1,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1117.8,78.63,78.63,59.88190064102564,1.7641312009674193,3.63,72.0,0.0,0.0,0.0,0.0,0.0,72.0,-6.63,-3.0,0.0
19/10/2026,19/10/2026,12732,10657,sales,11694,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,11694.0,12125.77846153846,12125.77846153846,10246.282799999999,10246.282799999999,10246.282799999999,10283.230209684978,75,109.4,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1138.48,79.97,79.97,60.989778571428566,1.7616299968400861,4.97,72.0,0.0,0.0,0.0,0.0,0.0,72.0,-7.97,-3.0,36.947409684979846
26/10/2026,26/10/2026,13264,11189,sales,12226,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,12226.0,12696.23076923077,12696.23076923077,10664.833846153846,10664.833846153846,10664.833846153846,10713.364669072775,75,111.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1184.98,82.98,82.98,63.481153846153845,1.7562464653776293,7.98,71.0,0.0,0.0,1.0,1.0,1.0,71.0,-11.98,-4.0,48.53082291892881
02/11/2026,02/11/2026,14158,12083,sales,13120,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,13120.0,13644.800000000001,13644.800000000001,11393.408000000001,11393.408000000001,11393.408000000001,11481.562041637242,75,101.5,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1265.93,88.21,88.21,67.81790476190477,1.747593009367093,13.21,71.0,0.0,0.0,0.0,0.0,0.0,71.0,-17.21,-4.0,88.15404163724142
09/11/2026,09/11/2026,14575,12500,sales,13538,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,13538.0,14100.347692307692,14100.347692307692,11703.288584615384,11703.288584615384,11703.288584615384,11851.70666436441,75,108.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1300.37,90.43,90.43,69.66243205128205,1.7441598471636794,15.43,71.0,0.0,0.0,0.0,0.0,0.0,71.0,-19.43,-4.0,148.4180797490254
16/11/2026,16/11/2026,14845,12770,sales,13808,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,13808.0,14402.806153846153,14402.806153846153,11882.315076923076,11882.315076923076,11882.315076923076,12059.371855237494,75,107.9,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1320.26,91.71,91.71,70.72806593406592,1.7422379137244914,16.71,70.0,0.0,0.0,1.0,1.0,1.0,70.0,-21.71,-5.0,177.05677831441764
23/11/2026,23/11/2026,13902,11827,sales,12864,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,12864.0,13437.932307692308,13437.932307692308,11019.104492307693,11019.104492307693,11019.104492307693,11227.448321109043,75,108.7,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1224.34,85.53,85.53,65.5899076923077,1.7519315102663098,10.53,70.0,0.0,0.0,0.0,0.0,0.0,70.0,-15.53,-5.0,208.3438288013502
30/11/2026,30/11/2026,14531,12456,sales,13493,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,13493.0,14115.753846153846,14115.753846153846,11574.918153846154,11574.918153846154,11574.918153846154,11705.220369147602,75,112.2,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1286.1,89.51,89.51,68.89832234432235,1.7455653278027812,14.51,70.0,0.0,0.0,0.0,0.0,0.0,70.0,-19.51,-5.0,130.30221530144846
07/12/2026,07/12/2026,14324,12249,sales,13287,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,13287.0,13920.687692307692,13920.687692307692,11414.963907692309,11414.963907692309,11414.963907692309,11593.632996204138,75,104.9,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1268.33,88.37,88.37,67.94621373626374,1.7473496763592862,13.37,69.0,0.0,0.0,1.0,1.0,1.0,69.0,-19.37,-6.0,178.66908851183032
14/12/2026,14/12/2026,13692,11618,sales,12655,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,12655.0,13278.015384615384,13278.015384615384,10887.972615384615,10887.972615384615,10887.972615384615,11066.435519531175,75,108.7,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1209.77,84.58,84.58,64.8093608058608,1.7535041065440349,9.58,69.0,0.0,0.0,0.0,0.0,0.0,69.0,-15.58,-6.0,178.46290414655985
21/12/2026,21/12/2026,12544,10469,sales,11506,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,11506.0,12090.150769230768,12090.150769230768,9913.92363076923,9913.92363076923,9913.92363076923,10045.158328629095,75,106.3,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1101.55,77.57,77.57,59.01145018315018,1.7661455907576658,2.57,69.0,0.0,0.0,0.0,0.0,0.0,69.0,-8.57,-6.0,131.23469785986518
28/12/2026,28/12/2026,12587,10512,sales,11549,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,11549.0,12153.10153846154,12153.10153846154,9965.543261538463,9965.543261538463,9965.543261538463,10020.875544746123,75,106.9,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1107.28,77.94,77.94,59.3187098901099,1.7654294712261727,2.94,68.0,0.0,0.0,1.0,1.0,1.0,68.0,-9.94,-7.0,55.33228320765866
04/01/2027,04/01/2027,12098,10023,sales,11061,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,11061.0,11656.592307692308,11656.592307692308,9558.405692307693,9558.405692307693,9558.405692307693,9626.865535786788,75,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1062.05,75.01,75.01,56.89527197802198,1.771234222817545,0.01,68.0,0.0,0.0,0.0,0.0,0.0,68.0,-7.01,-7.0,68.45984347909585
11/01/2027,11/01/2027,13180,11105,sales,12143,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,12143.0,12815.535384615385,12815.535384615385,10508.739015384615,10508.739015384615,10508.739015384615,10549.993811355635,75,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1167.64,81.86,81.86,62.552017948717946,1.7582165639108478,6.86,68.0,0.0,0.0,0.0,0.0,0.0,68.0,-13.86,-7.0,41.25479597101901
18/01/2027,18/01/2027,13321,11246,sales,12283,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,12283.0,12982.186153846153,12982.186153846153,10645.392646153845,10645.392646153845,10645.392646153845,10755.64317944939,75,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1182.82,82.84,82.84,63.36543241758241,1.7564894714304604,7.84,68.0,0.0,0.0,0.0,0.0,0.0,68.0,-14.84,-7.0,110.25053329554397
25/01/2027,25/01/2027,13094,11019,sales,12057,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,12057.0,12761.87076923077,12761.87076923077,10464.734030769232,10464.734030769232,10464.734030769232,10587.059914264932,75,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1162.75,81.54,81.54,62.29008351648353,1.758779907602703,6.54,67.0,0.0,0.0,1.0,1.0,1.0,67.0,-14.54,-8.0,122.32588349569934
01/02/2027,01/02/2027,12843,10768,sales,11805,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,11805.0,12513.300000000001,12513.300000000001,10260.906,10260.906,10260.906,10380.485622760354,75,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1140.1,80.07,80.07,61.076821428571435,1.7614363728084454,5.07,67.0,0.0,0.0,0.0,0.0,0.0,67.0,-13.07,-8.0,119.57962276035356
08/02/2027,08/02/2027,12679,10605,sales,11642,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,11642.0,12358.430769230768,12358.430769230768,10133.91323076923,10133.91323076923,10133.91323076923,10236.600727969544,75,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1125.99,79.16,79.16,60.320912087912085,1.7631318252925716,4.16,67.0,0.0,0.0,0.0,0.0,0.0,67.0,-12.16,-8.0,102.68749720031259
15/02/2027,15/02/2027,12390,10315,sales,11353,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,11353.0,12069.112307692307,12069.112307692307,9896.672092307692,9896.672092307692,9896.672092307692,9989.118216358882,75,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1099.63,77.45,77.45,58.90876245421245,1.7663861697098913,2.45,66.0,0.0,0.0,1.0,1.0,1.0,66.0,-11.45,-9.0,92.44612405118995
22/02/2027,22/02/2027,11958,9883,sales,10921,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,10921.0,11626.664615384614,11626.664615384614,9533.864984615384,9533.864984615384,9533.864984615384,9619.036526358223,75,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1059.32,74.83,74.83,56.749196336996334,1.7715959465906543,-0.17,66.0,0.0,0.0,0.0,0.0,0.0,66.0,-8.83,-9.0,85.17154174283898
01/03/2027,01/03/2027,12129,10054,sales,11091,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,11091.0,11824.712307692309,11824.712307692309,9696.264092307694,9696.264092307694,9696.264092307694,9754.749870178322,75,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1077.36,76.0,76.0,57.7158576923077,1.769227816292757,1.0,66.0,0.0,0.0,0.0,0.0,0.0,66.0,-10.0,-9.0,58.48577787062879
08/03/2027,08/03/2027,12157,10082,sales,11120,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,11120.0,11872.738461538462,11872.738461538462,9735.645538461538,9735.645538461538,9735.645538461538,9805.482768954085,75,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1081.74,76.29,76.29,57.950271062271064,1.7686624948646064,1.29,65.0,0.0,0.0,1.0,1.0,1.0,65.0,-11.29,-10.0,69.83723049254696
15/03/2027,15/03/2027,12447,10373,sales,11410,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,11410.0,12199.923076923076,12199.923076923076,10003.936923076923,10003.936923076923,10003.936923076923,10087.670516713555,75,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1111.55,78.22,78.22,59.54724358974359,1.76490043392917,3.22,65.0,0.0,0.0,0.0,0.0,0.0,65.0,-13.22,-10.0,83.7335936366334
22/03/2027,22/03/2027,13266,11191,sales,12228,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,12228.0,13093.366153846153,13093.366153846153,10736.560246153846,10736.560246153846,10736.560246153846,10841.69652779271,75,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1192.95,83.49,83.49,63.9080967032967,1.755355635279794,8.49,65.0,0.0,0.0,0.0,0.0,0.0,65.0,-18.49,-10.0,105.13628163886516
29/03/2027,29/03/2027,13695,11621,sales,12658,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,12658.0,13573.27076923077,13573.27076923077,11130.082030769232,11130.082030769232,11130.082030769232,11299.571289739486,75,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1236.68,86.32,86.32,66.25048827838829,1.7506223852348701,11.32,64.0,0.0,0.0,1.0,1.0,1.0,64.0,-22.32,-11.0,169.4892589702542
05/04/2027,05/04/2027,13788,11714,sales,12751,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,12751.0,13692.612307692309,13692.612307692309,11227.942092307694,11227.942092307694,11227.942092307694,11450.799648295633,75,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1247.55,87.02,87.02,66.83298864468865,1.749484138404493,12.02,64.0,0.0,0.0,0.0,0.0,0.0,64.0,-23.02,-11.0,222.85755598793978
12/04/2027,12/04/2027,12630,10556,sales,11593,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,11593.0,12466.933846153846,12466.933846153846,10222.885753846154,10222.885753846154,10222.885753846154,10456.584528652347,75,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1135.88,79.8,79.8,60.850510439560445,1.7619406580137473,4.8,64.0,0.0,0.0,0.0,0.0,0.0,64.0,-15.8,-11.0,233.698774806192
19/04/2027,19/04/2027,12663,10588,sales,11625,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,11625.0,12519.23076923077,12519.23076923077,10265.76923076923,10265.76923076923,10265.76923076923,10403.954708722556,75,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1140.64,80.11,80.11,61.105769230769226,1.7613720710466325,5.11,64.0,0.0,0.0,0.0,0.0,0.0,64.0,-16.11,-11.0,138.18547795332663
26/04/2027,26/04/2027,12363,10288,sales,11326,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,11326.0,12214.655384615384,12214.655384615384,10016.017415384615,10016.017415384615,10016.017415384615,10156.75267707529,75,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1112.89,78.31,78.31,59.61915128205128,1.7647346028207254,3.31,63.0,0.0,0.0,1.0,1.0,1.0,63.0,-15.31,-12.0,140.73526169067466
